match_id,over_id,ball_id,innings_no,team_batting,team_bowling,striker_batting_position,extra_type,runs_scored,extra_runs,wides,legbyes,byes,noballs,penalty,bowler_extras,out_type,caught,bowled,run_out,lbw,retired_hurt,stumped,caught_and_bowled,hit_wicket,obstructingfeild,bowler_wicket,match_date,season,striker,non_striker,bowler,player_out,fielders,striker_match_sk,strikersk,nonstriker_match_sk,nonstriker_sk,fielder_match_sk,fielder_sk,bowler_match_sk,bowler_sk,playerout_match_sk,battingteam_sk,bowlingteam_sk,keeper_catch,player_out_sk,matchdatesk
829774,20,2,2,5,7,7,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,255,377,81,null,null,23467,254,23472,376,-1,-1,23455,80,-1,4,6,null,0,null
829774,20,3,2,5,7,8,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,377,255,81,null,null,23472,376,23467,254,-1,-1,23455,80,-1,4,6,null,0,null
829774,20,4,2,5,7,7,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,255,377,81,null,null,23467,254,23472,376,-1,-1,23455,80,-1,4,6,null,0,null
829774,20,5,2,5,7,7,noballs,1,1,0,0,0,1,0,1,run out,null,null,null,null,null,null,null,null,null,null,null,2015,255,377,81,377,221,23467,254,23472,376,23458,220,23455,80,23472,4,6,null,0,null
829774,20,6,2,5,7,7,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,255,233,81,null,null,23467,254,23466,232,-1,-1,23455,80,-1,4,6,null,0,null
829774,20,7,2,5,7,9,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,233,255,81,null,null,23466,232,23467,254,-1,-1,23455,80,-1,4,6,null,0,null
829774,1,1,2,5,7,1,wides,0,1,1,0,0,0,0,1,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,403,null,null,23465,84,23463,31,-1,-1,23462,402,-1,4,6,null,0,null
829774,1,2,2,5,7,1,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,403,null,null,23465,84,23463,31,-1,-1,23462,402,-1,4,6,null,0,null
829774,1,3,2,5,7,2,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,85,403,null,null,23463,31,23465,84,-1,-1,23462,402,-1,4,6,null,0,null
829774,1,4,2,5,7,2,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,85,403,null,null,23463,31,23465,84,-1,-1,23462,402,-1,4,6,null,0,null
829774,1,5,2,5,7,1,wides,0,1,1,0,0,0,0,1,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,403,null,null,23465,84,23463,31,-1,-1,23462,402,-1,4,6,null,0,null
829774,1,6,2,5,7,1,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,403,null,null,23465,84,23463,31,-1,-1,23462,402,-1,4,6,null,0,null
829774,1,7,2,5,7,1,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,403,null,null,23465,84,23463,31,-1,-1,23462,402,-1,4,6,null,0,null
829774,1,8,2,5,7,2,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,85,403,null,null,23463,31,23465,84,-1,-1,23462,402,-1,4,6,null,0,null
829774,2,1,2,5,7,1,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,194,null,null,23465,84,23463,31,-1,-1,23456,193,-1,4,6,null,0,null
829774,2,2,2,5,7,2,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,85,194,null,null,23463,31,23465,84,-1,-1,23456,193,-1,4,6,null,0,null
829774,2,3,2,5,7,1,No Extras,2,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,194,null,null,23465,84,23463,31,-1,-1,23456,193,-1,4,6,null,0,null
829774,2,4,2,5,7,1,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,194,null,null,23465,84,23463,31,-1,-1,23456,193,-1,4,6,null,0,null
829774,2,5,2,5,7,1,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,194,null,null,23465,84,23463,31,-1,-1,23456,193,-1,4,6,null,0,null
829774,2,6,2,5,7,1,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,194,null,null,23465,84,23463,31,-1,-1,23456,193,-1,4,6,null,0,null
829774,3,1,2,5,7,1,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,403,null,null,23465,84,23463,31,-1,-1,23462,402,-1,4,6,null,0,null
829774,3,2,2,5,7,2,No Extras,6,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,85,403,null,null,23463,31,23465,84,-1,-1,23462,402,-1,4,6,null,0,null
829774,3,3,2,5,7,2,wides,0,1,1,0,0,0,0,1,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,85,403,null,null,23463,31,23465,84,-1,-1,23462,402,-1,4,6,null,0,null
829774,3,4,2,5,7,2,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,85,403,null,null,23463,31,23465,84,-1,-1,23462,402,-1,4,6,null,0,null
829774,3,5,2,5,7,1,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,403,null,null,23465,84,23463,31,-1,-1,23462,402,-1,4,6,null,0,null
829774,3,6,2,5,7,2,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,85,403,null,null,23463,31,23465,84,-1,-1,23462,402,-1,4,6,null,0,null
829774,3,7,2,5,7,1,legbyes,0,1,0,1,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,403,null,null,23465,84,23463,31,-1,-1,23462,402,-1,4,6,null,0,null
829774,4,1,2,5,7,1,No Extras,0,0,0,0,0,0,0,0,caught,null,null,null,null,null,null,null,null,null,null,null,2015,85,32,81,85,208,23465,84,23463,31,23457,207,23455,80,23465,4,6,null,0,null
829774,4,2,2,5,7,2,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,81,null,null,23463,31,23471,350,-1,-1,23455,80,-1,4,6,null,0,null
829774,4,3,2,5,7,2,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,81,null,null,23463,31,23471,350,-1,-1,23455,80,-1,4,6,null,0,null
829774,4,4,2,5,7,2,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,81,null,null,23463,31,23471,350,-1,-1,23455,80,-1,4,6,null,0,null
829774,4,5,2,5,7,3,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,81,null,null,23471,350,23463,31,-1,-1,23455,80,-1,4,6,null,0,null
829774,4,6,2,5,7,3,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,81,null,null,23471,350,23463,31,-1,-1,23455,80,-1,4,6,null,0,null
829774,5,1,2,5,7,2,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,398,null,null,23463,31,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,5,2,2,5,7,2,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,398,null,null,23463,31,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,5,3,2,5,7,2,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,398,null,null,23463,31,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,5,4,2,5,7,2,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,398,null,null,23463,31,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,5,5,2,5,7,2,No Extras,6,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,398,null,null,23463,31,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,5,6,2,5,7,2,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,398,null,null,23463,31,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,18,1,2,5,7,5,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,339,351,403,null,null,23470,338,23471,350,-1,-1,23462,402,-1,4,6,null,0,null
829774,18,2,2,5,7,3,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,339,403,null,null,23471,350,23470,338,-1,-1,23462,402,-1,4,6,null,0,null
829774,18,3,2,5,7,3,No Extras,6,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,339,403,null,null,23471,350,23470,338,-1,-1,23462,402,-1,4,6,null,0,null
829774,18,4,2,5,7,3,No Extras,0,0,0,0,0,0,0,0,caught,null,null,null,null,null,null,null,null,null,null,null,2015,351,339,403,351,398,23471,350,23470,338,23461,397,23462,402,23471,4,6,null,0,null
829774,18,5,2,5,7,5,No Extras,0,0,0,0,0,0,0,0,Keeper Catch,null,null,null,null,null,null,null,null,null,null,null,2015,339,255,403,339,17,23470,338,23467,254,23452,16,23462,402,23470,4,6,null,0,null
829774,18,6,2,5,7,6,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,394,255,403,null,null,23473,393,23467,254,-1,-1,23462,402,-1,4,6,null,0,null
829774,19,1,2,5,7,6,No Extras,0,0,0,0,0,0,0,0,caught,null,null,null,null,null,null,null,null,null,null,null,2015,394,255,194,394,262,23473,393,23467,254,23459,261,23456,193,23473,4,6,null,0,null
829774,19,2,2,5,7,7,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,255,377,194,null,null,23467,254,23472,376,-1,-1,23456,193,-1,4,6,null,0,null
829774,19,3,2,5,7,8,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,377,255,194,null,null,23472,376,23467,254,-1,-1,23456,193,-1,4,6,null,0,null
829774,19,4,2,5,7,7,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,255,377,194,null,null,23467,254,23472,376,-1,-1,23456,193,-1,4,6,null,0,null
829774,19,5,2,5,7,8,No Extras,2,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,377,255,194,null,null,23472,376,23467,254,-1,-1,23456,193,-1,4,6,null,0,null
829774,19,6,2,5,7,8,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,377,255,194,null,null,23472,376,23467,254,-1,-1,23456,193,-1,4,6,null,0,null
829774,14,1,2,5,7,4,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,50,null,null,23468,305,23471,350,-1,-1,23453,49,-1,4,6,null,0,null
829774,14,2,2,5,7,3,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,50,null,null,23471,350,23468,305,-1,-1,23453,49,-1,4,6,null,0,null
829774,14,3,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,50,null,null,23471,350,23468,305,-1,-1,23453,49,-1,4,6,null,0,null
829774,14,4,2,5,7,4,No Extras,2,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,50,null,null,23468,305,23471,350,-1,-1,23453,49,-1,4,6,null,0,null
829774,14,5,2,5,7,4,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,50,null,null,23468,305,23471,350,-1,-1,23453,49,-1,4,6,null,0,null
829774,14,6,2,5,7,3,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,50,null,null,23471,350,23468,305,-1,-1,23453,49,-1,4,6,null,0,null
829774,15,1,2,5,7,4,wides,0,1,1,0,0,0,0,1,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,403,null,null,23468,305,23471,350,-1,-1,23462,402,-1,4,6,null,0,null
829774,15,2,2,5,7,4,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,403,null,null,23468,305,23471,350,-1,-1,23462,402,-1,4,6,null,0,null
829774,15,3,2,5,7,4,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,403,null,null,23468,305,23471,350,-1,-1,23462,402,-1,4,6,null,0,null
829774,15,4,2,5,7,4,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,403,null,null,23468,305,23471,350,-1,-1,23462,402,-1,4,6,null,0,null
829774,15,5,2,5,7,4,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,403,null,null,23468,305,23471,350,-1,-1,23462,402,-1,4,6,null,0,null
829774,15,6,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,403,null,null,23471,350,23468,305,-1,-1,23462,402,-1,4,6,null,0,null
829774,15,7,2,5,7,4,No Extras,0,0,0,0,0,0,0,0,caught,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,403,306,50,23468,305,23471,350,23453,49,23462,402,23468,4,6,null,0,null
829774,16,1,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,339,81,null,null,23471,350,23470,338,-1,-1,23455,80,-1,4,6,null,0,null
829774,16,2,2,5,7,5,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,339,351,81,null,null,23470,338,23471,350,-1,-1,23455,80,-1,4,6,null,0,null
829774,16,3,2,5,7,5,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,339,351,81,null,null,23470,338,23471,350,-1,-1,23455,80,-1,4,6,null,0,null
829774,16,4,2,5,7,3,No Extras,2,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,339,81,null,null,23471,350,23470,338,-1,-1,23455,80,-1,4,6,null,0,null
829774,16,5,2,5,7,3,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,339,81,null,null,23471,350,23470,338,-1,-1,23455,80,-1,4,6,null,0,null
829774,16,6,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,339,81,null,null,23471,350,23470,338,-1,-1,23455,80,-1,4,6,null,0,null
829774,17,1,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,339,194,null,null,23471,350,23470,338,-1,-1,23456,193,-1,4,6,null,0,null
829774,17,2,2,5,7,5,legbyes,0,1,0,1,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,339,351,194,null,null,23470,338,23471,350,-1,-1,23456,193,-1,4,6,null,0,null
829774,17,3,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,339,194,null,null,23471,350,23470,338,-1,-1,23456,193,-1,4,6,null,0,null
829774,17,4,2,5,7,5,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,339,351,194,null,null,23470,338,23471,350,-1,-1,23456,193,-1,4,6,null,0,null
829774,17,5,2,5,7,3,No Extras,6,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,339,194,null,null,23471,350,23470,338,-1,-1,23456,193,-1,4,6,null,0,null
829774,17,6,2,5,7,3,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,339,194,null,null,23471,350,23470,338,-1,-1,23456,193,-1,4,6,null,0,null
829774,6,1,2,5,7,3,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,81,null,null,23471,350,23463,31,-1,-1,23455,80,-1,4,6,null,0,null
829774,6,2,2,5,7,3,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,81,null,null,23471,350,23463,31,-1,-1,23455,80,-1,4,6,null,0,null
829774,6,3,2,5,7,3,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,81,null,null,23471,350,23463,31,-1,-1,23455,80,-1,4,6,null,0,null
829774,6,4,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,81,null,null,23471,350,23463,31,-1,-1,23455,80,-1,4,6,null,0,null
829774,6,5,2,5,7,2,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,81,null,null,23463,31,23471,350,-1,-1,23455,80,-1,4,6,null,0,null
829774,6,6,2,5,7,3,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,81,null,null,23471,350,23463,31,-1,-1,23455,80,-1,4,6,null,0,null
829774,7,1,2,5,7,2,wides,0,3,3,0,0,0,0,3,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,398,null,null,23463,31,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,7,2,2,5,7,2,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,398,null,null,23463,31,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,7,3,2,5,7,2,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,398,null,null,23463,31,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,7,4,2,5,7,2,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,398,null,null,23463,31,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,7,5,2,5,7,3,No Extras,2,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,398,null,null,23471,350,23463,31,-1,-1,23461,397,-1,4,6,null,0,null
829774,7,6,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,398,null,null,23471,350,23463,31,-1,-1,23461,397,-1,4,6,null,0,null
829774,7,7,2,5,7,2,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,398,null,null,23463,31,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,8,1,2,5,7,3,wides,0,1,1,0,0,0,0,1,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,50,null,null,23471,350,23463,31,-1,-1,23453,49,-1,4,6,null,0,null
829774,8,2,2,5,7,3,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,50,null,null,23471,350,23463,31,-1,-1,23453,49,-1,4,6,null,0,null
829774,8,3,2,5,7,3,No Extras,2,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,50,null,null,23471,350,23463,31,-1,-1,23453,49,-1,4,6,null,0,null
829774,8,4,2,5,7,3,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,50,null,null,23471,350,23463,31,-1,-1,23453,49,-1,4,6,null,0,null
829774,8,5,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,50,null,null,23471,350,23463,31,-1,-1,23453,49,-1,4,6,null,0,null
829774,8,6,2,5,7,2,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,50,null,null,23463,31,23471,350,-1,-1,23453,49,-1,4,6,null,0,null
829774,8,7,2,5,7,3,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,32,50,null,null,23471,350,23463,31,-1,-1,23453,49,-1,4,6,null,0,null
829774,9,1,2,5,7,2,No Extras,0,0,0,0,0,0,0,0,bowled,null,null,null,null,null,null,null,null,null,null,null,2015,32,351,398,32,null,23463,31,23471,350,-1,-1,23461,397,23463,4,6,null,0,null
829774,9,2,2,5,7,4,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,398,null,null,23468,305,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,9,3,2,5,7,3,No Extras,3,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,398,null,null,23471,350,23468,305,-1,-1,23461,397,-1,4,6,null,0,null
829774,9,4,2,5,7,4,wides,0,1,1,0,0,0,0,1,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,398,null,null,23468,305,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,9,5,2,5,7,4,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,398,null,null,23468,305,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,9,6,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,398,null,null,23471,350,23468,305,-1,-1,23461,397,-1,4,6,null,0,null
829774,9,7,2,5,7,4,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,398,null,null,23468,305,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,10,1,2,5,7,3,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,50,null,null,23471,350,23468,305,-1,-1,23453,49,-1,4,6,null,0,null
829774,10,2,2,5,7,3,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,50,null,null,23471,350,23468,305,-1,-1,23453,49,-1,4,6,null,0,null
829774,10,3,2,5,7,3,No Extras,2,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,50,null,null,23471,350,23468,305,-1,-1,23453,49,-1,4,6,null,0,null
829774,10,4,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,50,null,null,23471,350,23468,305,-1,-1,23453,49,-1,4,6,null,0,null
829774,10,5,2,5,7,4,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,50,null,null,23468,305,23471,350,-1,-1,23453,49,-1,4,6,null,0,null
829774,10,6,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,50,null,null,23471,350,23468,305,-1,-1,23453,49,-1,4,6,null,0,null
829774,11,1,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,398,null,null,23471,350,23468,305,-1,-1,23461,397,-1,4,6,null,0,null
829774,11,2,2,5,7,4,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,398,null,null,23468,305,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,11,3,2,5,7,3,No Extras,6,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,398,null,null,23471,350,23468,305,-1,-1,23461,397,-1,4,6,null,0,null
829774,11,4,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,398,null,null,23471,350,23468,305,-1,-1,23461,397,-1,4,6,null,0,null
829774,11,5,2,5,7,4,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,398,null,null,23468,305,23471,350,-1,-1,23461,397,-1,4,6,null,0,null
829774,11,6,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,398,null,null,23471,350,23468,305,-1,-1,23461,397,-1,4,6,null,0,null
829774,12,1,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,50,null,null,23471,350,23468,305,-1,-1,23453,49,-1,4,6,null,0,null
829774,12,2,2,5,7,4,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,50,null,null,23468,305,23471,350,-1,-1,23453,49,-1,4,6,null,0,null
829774,12,3,2,5,7,3,No Extras,0,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,50,null,null,23471,350,23468,305,-1,-1,23453,49,-1,4,6,null,0,null
829774,12,4,2,5,7,3,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,50,null,null,23471,350,23468,305,-1,-1,23453,49,-1,4,6,null,0,null
829774,12,5,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,50,null,null,23471,350,23468,305,-1,-1,23453,49,-1,4,6,null,0,null
829774,12,6,2,5,7,4,No Extras,4,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,306,351,50,null,null,23468,305,23471,350,-1,-1,23453,49,-1,4,6,null,0,null
829774,13,1,2,5,7,3,No Extras,1,0,0,0,0,0,0,0,Not Applicable,null,null,null,null,null,null,null,null,null,null,null,2015,351,306,194,null,null,23471,350,23468,305,-1,-1,23456,193,-1,4,6,null,0,null
